s1_id,target_id,country,source,rank_in_arrival,channels,model_score,was_predicted_uncapped,would_pass_tau,s1_name,target_name,s1_addr,target_addr
S1-163486795,S2-998611698,US,S2,202,token_sort+tok_num+strip_name,0.9997,True,True,Patton and Lebeau Critical Corporation,PATTON AND  LEBEAU CRITICAL CORPORATION,"11 Alder Road, Holbrook, MA","11 1/2 ALDER RD, HOLBROOK, MA"
S1-163486795,S2-431910947,US,S2,226,token_sort+tok_num+strip_name,0.9911,True,True,Patton and Lebeau Critical Corporation,... Patton and Lebeau Critical,"11 Alder Road, Holbrook, MA","11 1/2 ALDER ROAD, PO BOX 2106, HOLBROOK, MA"
S1-163486795,S3-594085052,US,S3,563,tok_num,0.9999,True,True,Patton and Lebeau Critical Corporation,Zetalum fka Patton and Lebeau Critical Corporation,"11 Alder Road, Holbrook, MA","11 Alder Road, Holbrook, MA"
S1-163520004,S3-808349003,US,S3,127,token_sort+tok_num+strip_name,0.9999,True,True,Urology Dynamic Group,Urology Dynamic Group,"101 Eagle Ridge Road, Mitchell, IN","101-103 Eagle Ridge Road, Mitchel, Indiana"
S1-163562369,S3-760965954,India,S3,70,token_sort+strip_name,0.9866,True,True,Sree Global Foods Pvt Ltd,SREE Global Foods PVT LTD,"Ist Floor, Satya Parkash, Bhawan, Near Sd College, Hoshiarpur, Punjab","ਪੰਜਾਬ, Hoshiarpur, Ist Floor"
S1-163702931,S3-521320742,US,S3,67,token_sort+tok_num+strip_name,1.0000,True,True,Whitney Williams Aimei LLC,WHITNEY WILLIAMS AIMEI LLC,"3 Bass Street, Beverly, MA","3 Bass Street, Beverly, Massachusetts"
S1-163739317,S2-117362083,US,S2,48,token_sort+tok_num+strip_name,0.9998,True,True,Youth Alliance,Youth Alliance,"21426 121st Place, Kent, WA","21426 121RD PL, PO BOX 8482, KENT, WA"
S1-163739317,S3-262714214,US,S3,85,token_sort+tok_num+strip_name,1.0000,True,True,Youth Alliance,Youth  Alliance,"21426 121st Place, Kent, WA","21426 121st Pl, Kent, Washington"
S1-163775871,S2-352297160,India,S2,107,token_sort+tok_num+strip_name,0.9035,False,False,Next Industries,NEXT INDUSTRIES LIMITED,"G/F 5372-A, Plot No.-1 Basti Harpool Singh, Sadar Thana Road, Delhi, Central Delhi, Delhi","BLOCK F-75  G/F 5372-A, PLOT NO.-1 BASTI HARPOOL SINGH, SADAR THANA ROAD, DELHI, दिल्ली"
S1-163775871,S3-877874415,India,S3,171,tok_num,0.9947,True,True,Next Industries,Next Índustries,"G/F 5372-A, Plot No.-1 Basti Harpool Singh, Sadar Thana Road, Delhi, Central Delhi, Delhi","G/f 5372-A, Plot No.-1 Basti Harpool Singh, Sadar Thana Road, Delhi, North, दिल्ली"
S1-164166429,S2-44937362,US,S2,61,token_sort+tok_num+strip_name,0.9997,True,True,Grand Athena Partners,Grand Athena Partners Corporation,"98 Elk Point Road, Liberty, NY","98 ELK POINT RD, LIVIGNSTON MANOR, NY"
S1-164166429,S2-19606257,US,S2,70,tok_num,0.9932,True,True,Grand Athena Partners,GRAND-ATHENA,"98 Elk Point Road, Liberty, NY","98 ELK POINT RD, LIVIGNSTON MANOR, NY"
S1-164166429,S2-429622488,US,S2,83,token_sort+tok_num,0.9996,True,True,Grand Athena Partners,grand partners athena,"98 Elk Point Road, Liberty, NY","98 ELK POINT RD, LIVIGNSTON MANOR, NY"
S1-164166429,S3-259128101,US,S3,126,token_sort+tok_num+strip_name,1.0000,True,True,Grand Athena Partners,Grand Athena  Partners,"98 Elk Point Road, Liberty, NY","98 Elk Point Road, null, Livignston Manor, New York"
S1-165216296,S2-613257267,India,S2,60,token_sort+tok_num+strip_name,0.9674,True,True,Seven Consulting Limited,Seven Consulting [Ltd],"Unit No 131, Pp Trade Center Netaji Subhash Place, Pitampura, North West, Delhi","NO. B3/993 UNIT NO 131, PP TRADE CENTER NETAJI SUBHASH PLACE, PITAMPURA, Delhi"
S1-165216296,S3-273231708,India,S3,448,tok_num,0.9927,True,True,Seven Consulting Limited,Seven Cmnusdign Limited,"Unit No 131, Pp Trade Center Netaji Subhash Place, Pitampura, North West, Delhi","Unit No 131, Pp Trade Center Netaji Subhash Place, Pitampura, North West, DL"
S1-165260901,S3-602001825,US,S3,139,tok_num,0.9934,True,True,Rev It Up Massage,Rev Rev It Up Massage Center,"2689 118th Circle, Blaine, MN","#2689 118nd Cir, Minneapolis Towship, Minnesota"
S1-165291655,S2-560795860,India,S2,81,token_sort+tok_num+strip_name,1.0000,True,True,Parma Brothers Public Limited,PARMA BROTHERS PUBLIC (LIMITED),"302, Third Floor, Haash Complex, Nagri Hospital-Law Garden Road, Near Policeline, Ellisbridge Police Station, Ahmadabad City, Ahmedabad, Gujarat","00302, THIRD FLOOR, HAASH COMPLEX, NAGRI HOSPITAL-LAW GARDEN ROAD, NEAR POLICELINE, ELLISBRIDGE POLICE STATION, AHMADABAD CITY, Gujarat"
S1-165291655,S2-724969373,India,S2,164,token_sort+tok_num,0.9983,True,True,Parma Brothers Public Limited,Parma  Limited Public Brothers,"302, Third Floor, Haash Complex, Nagri Hospital-Law Garden Road, Near Policeline, Ellisbridge Police Station, Ahmadabad City, Ahmedabad, Gujarat","00302, THIRD FLOOR, HAASH COMPLEX, NAGRI HOSPITAL-LAW GARDEN ROAD, NEAR POLICELINE, ELLISBRIDGE POLICE STATION, AHMADABAD CITY, Gujarat"
S1-165291655,S2-178179448,India,S2,198,token_sort+tok_num+strip_name,0.9990,True,True,Parma Brothers Public Limited,Parma Brothers  Public,"302, Third Floor, Haash Complex, Nagri Hospital-Law Garden Road, Near Policeline, Ellisbridge Police Station, Ahmadabad City, Ahmedabad, Gujarat","Gujarat, 00302, THIRD FLOOR, HAASH COMPLEX, NAGRI HOSPITAL-LAW GARDEN ROAD, NEAR POLICELINE, ELLISBRIDGE POLICE STATION, AHMADABAD CITY"
S1-165291655,S3-146031511,India,S3,294,tok_num,0.9848,True,True,Parma Brothers Public Limited,Parma Public Limited Center,"302, Third Floor, Haash Complex, Nagri Hospital-Law Garden Road, Near Policeline, Ellisbridge Police Station, Ahmadabad City, Ahmedabad, Gujarat","D/302, Ahmedabad, GJ"
S1-165337752,S3-981493898,US,S3,123,tok_num,0.9997,True,True,Regional Ministries Clinic,Solbelo Sys DBA Regional Ministries Clinic,"Manhattan, 209 Parker Drive, KS","209 Parker Drive, Manhattan, KS"
S1-165337752,S3-156499757,US,S3,144,token_sort+strip_name,0.9959,True,True,Regional Ministries Clinic,Regional Ministries-Clinic,"Manhattan, 209 Parker Drive, KS","09 Parker Drive, Kansas, Manhattan"
S1-165337752,S3-185434496,US,S3,172,token_sort+strip_name,0.2506,False,False,Regional Ministries Clinic,Regional Ministries Clinic Corporation,"Manhattan, 209 Parker Drive, KS","09 Parker Dr, Manhattan, Kansas"
S1-165462143,S3-582594972,India,S3,91,tok_num,0.9920,True,True,Ludhiana Consulting Private Limited,Ludhiana Consulting Limited Service,"127, Rani Jhansi Road, Fountain Chowk, Ludhiana, Punjab","127., Rani Jhansi Road, Fountain Chowk, Ludhiana, PB"
S1-165462143,S3-257049106,India,S3,121,token_sort+tok_num+strip_name,0.9985,True,True,Ludhiana Consulting Private Limited,-- Ludhiana Limited Private Consulting,"127, Rani Jhansi Road, Fountain Chowk, Ludhiana, Punjab","Ludhiana, 127., Ludhiana, PB"
S1-165472170,S3-148754043,India,S3,89,tok_num,0.9984,True,True,Classic Tech Private Limited,Sri Classic Tech Private,"121, B.T. Road, Blue Pearl Apt., Bl-B, Gr-Fl, Kolkata, Kolkata, Howrah, West Bengal","121, B.t. Road, Blue Pearl Apt., Bl-b, Gr-fl, Kolkata, Kolkata, Howrah, WB"
S1-165557197,S2-723541865,US,S2,44,token_sort+tok_num+strip_name,0.9996,True,True,Classic Property Solutions LLC,Classic Solutions Property LLC,"14 Hillview Circle, Asheville, NC","14 HILLVIEW CIR, ASHEVILLE, NC"
S1-165559597,S2-572695820,India,S2,83,tok_num,0.9982,True,True,Sea Nursing Home Company,Sea Núrsing H0me Company,"5, Rash Behari Avenue, Kolkata, Kolkata, Howrah, West Bengal","#5, RASH BEHARI AVENUE, KOLKATA, KOLKATA, পশ্চিমবঙ্গ"
S1-165559597,S3-780658579,India,S3,633,tok_num,0.9888,True,True,Sea Nursing Home Company,Sea Nursing Home Cómpany,"5, Rash Behari Avenue, Kolkata, Kolkata, Howrah, West Bengal","5/4, Rash Behari Avenue, Kolkata, Calcutta, Howrah, WB"
S1-1656198,S3-767776061,India,S3,89,token_sort+tok_num+strip_name,0.9999,True,True,Step Law Chambers Clinic,Step Law Chambers Clinic,"Plot No.68B, Survey No. 316/37, Morai Industrial Area, Avadi, Poonamallee, Tiruvallur, Tamil Nadu","Plot No.68b., Survey No. 316/37, Morai Industrial Area, Avadi, Poonamallee, Tiruvallur, TN"
S1-1656198,S3-390759078,India,S3,120,token_sort+strip_name,0.9823,True,True,Step Law Chambers Clinic,Step Law Chambers Clinic Company,"Plot No.68B, Survey No. 316/37, Morai Industrial Area, Avadi, Poonamallee, Tiruvallur, Tamil Nadu","Plot No.68b., Tiruvallur, Poonamallee, TN"
S1-165649600,S2-657460631,US,S2,43,token_sort+strip_name,0.9378,False,False,Metro Project LLC,Metro Project,"130 Auckland Street, Unit 319, Boston, MA","AUCKLAND ST, BOSTON, MA"
S1-165649600,S3-837698158,US,S3,79,token_sort+tok_num+strip_name,0.9996,True,True,Metro Project LLC,[LLC] Metro Project,"130 Auckland Street, Unit 319, Boston, MA","130 Auckland Street, # 319, Dorchester, Massachusetts"
S1-165649600,S3-415859623,US,S3,96,tok_num,0.9998,True,True,Metro Project LLC,Nylanexdelta formerly Metro Project LLC,"130 Auckland Street, Unit 319, Boston, MA","Boston, Unit 319, 130 Auckland Street, MA"
S1-165669504,S3-30003793,US,S3,57,token_sort+strip_name,0.9934,True,True,Capital Academy,Capital Academy,"731 Casey Lane, Maryville, TN","631 Casey Ln, Maryville, Tennessee"
S1-165724718,S3-846403567,India,S3,43,token_sort+strip_name,0.6764,False,False,Big Care Private Limited,Big Care Private,"Rajesh Kumar, S/O-Late Yogendra Pd Chaura Opp- N T P C Colony, New Karbigahiya, Patna, Bihar","Rajesh Kumar, S/o-late Yogendra Pd Chaura Opp- N T P C Colony, New Karbigahiya, Samastipur, बिहार"
S1-166145425,S3-190958868,US,S3,147,token_sort+tok_num+strip_name,1.0000,True,True,Silver Massage,Silver Massage,"2257 Periwinkle Way, Avon, OH","2257 Periwinkle Way, Avon, Ohio"
S1-166145425,S3-442101627,US,S3,199,token_sort+tok_num+strip_name,1.0000,True,True,Silver Massage,SILVER MASSAGE,"2257 Periwinkle Way, Avon, OH","2257 Periwinkle Way, Avon, Ohio"
S1-166145425,S3-363134521,US,S3,224,tok_num,0.9976,True,True,Silver Massage,Silver Másságe,"2257 Periwinkle Way, Avon, OH","Avon, 2257 Periwinkle Way, Ohio"
S1-166159496,S2-969551528,India,S2,120,token_sort+tok_num+strip_name,0.9637,True,True,BQR Investment Private Limited,BQR INVESTMENT LIMITED CENTER,"207, Suchet Chambers, 1224/5, Naiwala, Bank Street, New Delhi, Central Delhi, Delhi","HN 39 207, SUCHET CHAMBERS, 1224/5, NAIWALA, BANK STREET, NEW DELHI, Delhi"
S1-166159496,S2-46214815,India,S2,217,token_sort+tok_num+strip_name,0.9999,True,True,BQR Investment Private Limited,bqr investment private limited,"207, Suchet Chambers, 1224/5, Naiwala, Bank Street, New Delhi, Central Delhi, Delhi","HN 39 207, SUCHET CHAMBERS, 1224/5, NAIWALA, BANK STREET, NEW DELHI, Delhi"
S1-166159496,S3-275317999,India,S3,434,token_sort+tok_num+strip_name,0.9355,False,False,BQR Investment Private Limited,Private Bqr Investment Limited,"207, Suchet Chambers, 1224/5, Naiwala, Bank Street, New Delhi, Central Delhi, Delhi","207, New Delhi, Central Delhi, दिल्ली"
S1-166159496,S3-160930451,India,S3,637,token_sort+tok_num+strip_name,0.9913,True,True,BQR Investment Private Limited,BQR Investment Private,"207, Suchet Chambers, 1224/5, Naiwala, Bank Street, New Delhi, Central Delhi, Delhi","207, New Delhi, Central Delhi, DL"
S1-166159496,S3-804178905,India,S3,676,token_sort+tok_num+strip_name,0.9984,True,True,BQR Investment Private Limited,BQR Investment Limited Private,"207, Suchet Chambers, 1224/5, Naiwala, Bank Street, New Delhi, Central Delhi, Delhi","207, Suchet Chambers, 1224/5, Naiwala, Bank Street, Central Delhi, New Delhi, दिल्ली"
S1-166265323,S2-855598300,US,S2,42,token_sort+tok_num+strip_name,1.0000,True,True,Physical Therapy Optimal Associates LLC,PHYSICAL THERAPY OPTIMAL ASSOCIATES LLC,"8217 21 Avenue, Brooklyn, NY","NY, BROOKLYN, 21 AVENUE"
S1-166265323,S2-723551418,US,S2,72,token_sort+tok_num+strip_name,0.9999,True,True,Physical Therapy Optimal Associates LLC,PHYSICAL THERAPY OPTIMAL ASSOCIATES LLC,"8217 21 Avenue, Brooklyn, NY","8217 21 AVE, BROOKLYN, NY"
S1-166265323,S3-960318265,US,S3,87,tok_num,0.9998,True,True,Physical Therapy Optimal Associates LLC,Physical Therapy Optimal Associates  LLC - 7253823074,"8217 21 Avenue, Brooklyn, NY","8217 21 Avenue, Brooklyn, New York"
S1-166377309,S2-767867154,US,S2,68,token_sort+tok_num+strip_name,0.9998,True,True,Sweet Diner Corp,Sweet Diner,"1643 Main Street, Bridgeport, CT","#1643 MAIN ST, BRIDGEPORT, CT"
S1-166377309,S3-57617812,US,S3,133,token_sort+tok_num+strip_name,0.9999,True,True,Sweet Diner Corp,Sweet  Diner Corp,"1643 Main Street, Bridgeport, CT","Bridgeeport CDP, Connecticut, 1643 Mani Street"
S1-166377309,S3-268587923,US,S3,171,token_sort+tok_num+strip_name,0.9995,True,True,Sweet Diner Corp,Sweet Diner Corp.,"1643 Main Street, Bridgeport, CT","1643 Man St, PO Box 664, Bridgeeport CDP, Connecticut"
S1-166391010,S2-760024768,India,S2,158,tok_num,0.9936,True,True,Swastik Services Private Limited,Swastik Services Prívate,"Nagpur, Maharashtra, 13/101 Govind Residency Umang Lay Out Near Jay Ambe Complex Narendra Nagar, Nagpur","NO 13/101 GOVIND RESIDENCY UMANG LAY OUT NEAR JAY AMBE COMPLEX NARENDRA NAGAR, NAGPUR, महाराष्ट्र"
S1-166391010,S2-750780772,India,S2,314,tok_num,0.9910,True,True,Swastik Services Private Limited,Shri swastik services private limited,"Nagpur, Maharashtra, 13/101 Govind Residency Umang Lay Out Near Jay Ambe Complex Narendra Nagar, Nagpur","13/101 GOVIND RESIDENCY UMANG LAY OUT NEAR JAY AMBE COMPLEX NARENDRA NARAR, NAGPUR, Maharashtra"
S1-166391010,S3-762341008,India,S3,541,token_sort+tok_num+strip_name,0.9998,True,True,Swastik Services Private Limited,Swastik Services Private Limited,"Nagpur, Maharashtra, 13/101 Govind Residency Umang Lay Out Near Jay Ambe Complex Narendra Nagar, Nagpur","013/101 Govind Residency Umang Lay Out Near Jay Ambe Complex Narendra Nagar, Nagpur, MH"
S1-166486726,S2-858269417,India,S2,57,tok_num,0.5626,False,False,Inter & Co,inter.com,"3 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, Delhi, East Delhi, Delhi","1 AND 3A OLD PLOT NO 6 AND 7 FOURTH FLOOR VEER SAVARKAR BLOCK SHAKARPUR, DELHI, Delhi"
S1-166486726,S2-561310186,India,S2,61,token_sort+tok_num+strip_name,0.9993,True,True,Inter & Co,Inter Co &,"3 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, Delhi, East Delhi, Delhi","#1 AND 3A OLD PLOT NO 6 AND 7 FOURTH FLOOR VEER SAVARKAR BLOCK SHAKARPUR, DELHI, दिल्ली"
S1-166486726,S3-140912953,India,S3,82,tok_num,0.9987,True,True,Inter & Co,Iribrixvera trading as Inter & Co,"3 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, Delhi, East Delhi, Delhi","Delhi, 3 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, East Delhi, Delhi"
S1-166486726,S3-407326563,India,S3,83,token_sort+tok_num+strip_name,0.9999,True,True,Inter & Co,inter & co,"3 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, Delhi, East Delhi, Delhi","#3 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, East Delhi, Delhi, DL"
S1-166486726,S3-419329910,India,S3,89,token_sort+tok_num+strip_name,0.9961,True,True,Inter & Co,CO & INTER,"3 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, Delhi, East Delhi, Delhi","Delhi, #3 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, East Delhi, DL"
S1-166486726,S3-466250250,India,S3,110,token_sort+tok_num+strip_name,0.2845,False,False,Inter & Co,Co Inter Center,"3 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, Delhi, East Delhi, Delhi","1 And 3A Old Plot No 6 And 7 Fourth Floor Veer Savarkar Block Shakarpur, Thane, East Delhi, DL"
S1-166493658,S2-774282219,India,S2,290,token_sort+tok_num+strip_name,0.9997,True,True,Properties Blue Vyapar Pvt Ltd,Properties Blue Vyapar Pvt Limited,"#12-13-73, Flat No. 202, Redwood Residency Street No.05, Tarnaka, Hyderabad, Telangana","NO 12-13-73 , FLAT NO. 202, REDWOOD RESIDENCY STREET NO.05, TARNAKA, HYDERABAD, తెలంగాణ"
S1-166493658,S2-381059486,India,S2,752,tok_num,0.9998,True,True,Properties Blue Vyapar Pvt Ltd,PROPERTIES 8LUE VYAPAR PVT LIMITED,"#12-13-73, Flat No. 202, Redwood Residency Street No.05, Tarnaka, Hyderabad, Telangana","#12-13-73, FLAT NO. 202, REDWOD RESIDENCY STREET NO.05, TARNAKA, HYDERABAD, Telangana"
S1-166493658,S3-290176235,India,S3,1591,tok_num,0.9928,True,True,Properties Blue Vyapar Pvt Ltd,Properties Beue Vyapar Pvt Ltd,"#12-13-73, Flat No. 202, Redwood Residency Street No.05, Tarnaka, Hyderabad, Telangana","#2-13-73, Flat No. 202, Redwood Residency Street No.05, Tarnaka, Hyderabad, తెలంగాణ"
S1-166493658,S3-172240917,India,S3,1848,token_sort+strip_name,0.8736,False,False,Properties Blue Vyapar Pvt Ltd,Properties Blue Vyapar Pvt Limited,"#12-13-73, Flat No. 202, Redwood Residency Street No.05, Tarnaka, Hyderabad, Telangana",
S1-166493658,S3-603238752,India,S3,2319,tok_num,0.9753,True,True,Properties Blue Vyapar Pvt Ltd,Pvt Properties Bul Vyapar Ltd,"#12-13-73, Flat No. 202, Redwood Residency Street No.05, Tarnaka, Hyderabad, Telangana","No 2-13-73, Flat No. 202, Redwood Residency Street No.05, Tarnaka, Hyderabad, TG"
S1-166531501,S2-497687456,India,S2,60,tok_num,0.9967,True,True,WPQ Infra Private Limited,Limited WPQ Private Service,"Level 2, Mpl Silicon Towers, 23/1 Velachery Tambaram Main Road, Palli, Karnai, Chennai, Tamil Nadu","LEVEL 2, MPL SILICON TOWERS, 23/1 VELACHERY TAMBARAM MAIN ROAD, PALLI, KARNAI, CHENNAI, Tamil Nadu"
S1-166531501,S3-451764597,India,S3,2537,token_sort+tok_num+strip_name,0.9998,True,True,WPQ Infra Private Limited,WPQ Infra Private-Limited,"Level 2, Mpl Silicon Towers, 23/1 Velachery Tambaram Main Road, Palli, Karnai, Chennai, Tamil Nadu","Chennai, TN, Level 2"
S1-166531501,S3-57149960,India,S3,3429,token_sort+tok_num+strip_name,0.9714,True,True,WPQ Infra Private Limited,Private WPQ Infra Limited,"Level 2, Mpl Silicon Towers, 23/1 Velachery Tambaram Main Road, Palli, Karnai, Chennai, Tamil Nadu","Chennai, Level 2, தமிழ்நாடு"
S1-166694039,S2-969549581,India,S2,247,token_sort+tok_num+strip_name,0.9990,True,True,Pune Minerals Private Limited,PUNE MINERALS PRIVATE LTD,"Pune, Sno. 24/1A/1, Flat-06, Akshay Nagari Pimple Nilakh, Maharashtra","SNO. ##24/1A/1, FLAT-06, AKSHAY NAGARI PIMPLE NILAKH, PUNE, महाराष्ट्र"
S1-166694039,S3-70840035,India,S3,1674,token_sort+tok_num+strip_name,0.9906,True,True,Pune Minerals Private Limited,Pune Minerals Limited Services,"Pune, Sno. 24/1A/1, Flat-06, Akshay Nagari Pimple Nilakh, Maharashtra","H.no 106. Sno. 24/1A/1, Flat-06, Akshay Nagari Pimple Nilakh, Pune, MH"
S1-166694039,S3-742232679,India,S3,1899,token_sort+tok_num+strip_name,0.9884,True,True,Pune Minerals Private Limited,Pune Minerals Private Ltd,"Pune, Sno. 24/1A/1, Flat-06, Akshay Nagari Pimple Nilakh, Maharashtra","H.no 106. Sno. 24/1A/1, महाराष्ट्र, Flat-06, Akshay Nagari Pimple Nilakh, Pune"
S1-166694039,S3-278601297,India,S3,2192,token_sort+tok_num+strip_name,0.9903,True,True,Pune Minerals Private Limited,Pune Minerals Private,"Pune, Sno. 24/1A/1, Flat-06, Akshay Nagari Pimple Nilakh, Maharashtra","#106. Sno. 24/1A/1, Pune, MH"
S1-166889265,S2-534858726,India,S2,250,token_sort+tok_num+strip_name,0.9961,True,True,Neelkanth Foods Ltd,Neelkanth Foods,"House No 6-1-57, Flat No 807, Kohinoor Builders Mount Nasir Apartments, Beside Ravindra, Bharathi, Hyderabad, Telangana","NO. A-551 HOUSE NO 6-1-57, FLAT NO 807, KOHINOOR BUILDERS MOUNT NASIR APARTMENTS, BESIDE RAVINDRA, BHARATHI, HYDERABAD, Telangana"
S1-166889265,S2-20761315,India,S2,1079,tok_num,0.9947,True,True,Neelkanth Foods Ltd,NEELKANTH LTD-SERVICES,"House No 6-1-57, Flat No 807, Kohinoor Builders Mount Nasir Apartments, Beside Ravindra, Bharathi, Hyderabad, Telangana","Telangana, NO. A-551 HOUSE NO 6-1-57, FLAT NO 807, KOHINOOR BUILDERS MOUNT NASIR APARTMENTS, BESIDE RAVINDRA, BHARATHI, HYDERABAD"
S1-166889265,S2-154123598,India,S2,1534,token_sort+tok_num+strip_name,0.9959,True,True,Neelkanth Foods Ltd,Neelkanth Foods,"House No 6-1-57, Flat No 807, Kohinoor Builders Mount Nasir Apartments, Beside Ravindra, Bharathi, Hyderabad, Telangana","NO. A-551 HOUSE NO 6-1-57, FLAT NO 807, KOHINOOR BUILDERS MOUNT NSIR APARTMENTS, BESIDE RAVINDRA, BHARATHI, HYDERABAD, Telangana"
S1-166889265,S3-51254306,India,S3,2230,tok_num,0.9985,True,True,Neelkanth Foods Ltd,Neelkanth Faods Ltd,"House No 6-1-57, Flat No 807, Kohinoor Builders Mount Nasir Apartments, Beside Ravindra, Bharathi, Hyderabad, Telangana","House No 6-1-57, Flat No 807, Kohinoor Builders Mount Nasir Apartments, Beside Ravindra, Bharathi, Hyderabad, TG"
S1-166889265,S3-836559757,India,S3,2623,token_sort+tok_num+strip_name,1.0000,True,True,Neelkanth Foods Ltd,Neelkanth Foods Ltd.,"House No 6-1-57, Flat No 807, Kohinoor Builders Mount Nasir Apartments, Beside Ravindra, Bharathi, Hyderabad, Telangana","House No 6-1-57, Flat No 807, Kohinoor Builders Mount Nasir Apartments, Beside Ravindra, Bharathi, Hyderabad, తెలంగాణ"
